user_id,age,gender,city,state,signup_date,kyc_status,customer_segment
U01729,59,F,Hyderabad,TG,2020-10-11,Verified,Retail
U01730,28,F,Hyderabad,TG,2024-02-08,Verified,Premium
U01731,24,M,Pune,WB,2020-08-07,Not Verified,Business
U01732,40,F,Hyderabad,RJ,2021-05-14,Verified,Retail
U01733,36,M,Mumbai,MH,2022-06-01,Verified,Retail
U01734,63,F,Chennai,WB,2022-09-06,Verified,Retail
U01735,24,F,Pune,TN,2022-05-25,Verified,Retail
U01736,26,M,Kolkata,TN,2024-08-02,Verified,Business
U01737,30,M,Hyderabad,KA,2022-03-30,Verified,Retail
U01738,41,M,Mumbai,TG,2023-01-03,Verified,Retail
U01739,26,M,Bengaluru,KA,2024-04-07,Verified,Business
U01740,21,M,Indore,KA,2021-10-17,Verified,Retail
U01741,54,M,Pune,TN,2022-04-23,Verified,Premium
U01742,45,M,Mumbai,KA,2021-12-09,Verified,Retail
U01743,53,F,Bengaluru,MH,2021-01-15,Not Verified,Premium
U01744,45,F,Kolkata,MH,2020-07-11,Verified,Retail
U01745,31,F,Chennai,MH,2024-09-03,Verified,Retail
U01746,45,M,Chennai,TN,2021-05-16,Verified,Retail
U01747,64,M,Hyderabad,WB,2021-06-14,Verified,Retail
U01748,21,F,Pune,WB,2024-05-31,Verified,Retail
U01749,36,M,Delhi,RJ,2022-03-22,Verified,Retail
U01750,64,F,Delhi,MH,2023-06-02,Verified,Retail
U01751,47,M,Chennai,MP,2020-07-11,Verified,Retail
U01752,25,F,Kolkata,KA,2024-01-08,Verified,Retail
U01753,58,F,Pune,MP,2024-06-19,Verified,Retail
U01754,55,F,Chennai,RJ,2021-09-16,Verified,Retail
U01755,48,M,Kolkata,MP,2022-11-27,Not Verified,Retail
U01756,62,M,Indore,WB,2023-06-18,Verified,Premium
U01757,32,M,Kolkata,MP,2021-01-26,Verified,Retail
U01758,38,M,Pune,RJ,2023-01-10,Verified,Retail
U01759,44,M,Kolkata,KA,2021-05-19,Verified,Retail
U01760,56,M,Hyderabad,MH,2021-12-07,Verified,Retail
U01761,43,F,Pune,TN,2023-04-01,Verified,Retail
U01762,36,F,Chennai,GJ,2021-09-07,Verified,Retail
U01763,62,M,Pune,DL,2020-07-08,Verified,Retail
U01764,53,M,Mumbai,DL,2020-04-03,Verified,Retail
U01765,50,M,Hyderabad,WB,2022-08-30,Not Verified,Retail
U01766,47,M,Mumbai,MH,2023-05-17,Verified,Retail
U01767,51,F,Pune,TG,2023-04-30,Not Verified,Retail
U01768,57,M,Kolkata,GJ,2024-04-26,Verified,Retail
U01769,45,F,Ahmedabad,TN,2020-12-08,Verified,Retail
U01770,35,F,Bengaluru,DL,2023-03-13,Verified,Retail
U01771,52,M,Indore,GJ,2021-08-13,Not Verified,Retail
U01772,46,F,Chennai,TN,2021-08-08,Verified,Retail
U01773,24,F,Hyderabad,MP,2022-04-02,Verified,Retail
U01774,41,M,Mumbai,MP,2023-02-03,Not Verified,Retail
U01775,44,M,Hyderabad,GJ,2021-10-29,Verified,Retail
U01776,31,F,Ahmedabad,KA,2024-07-24,Verified,Business
U01777,48,F,Delhi,RJ,2021-03-30,Verified,Premium
U01778,28,M,Pune,GJ,2023-01-19,Verified,Premium
U01779,39,M,Kolkata,DL,2024-05-02,Verified,Retail
U01780,35,F,Jaipur,MP,2022-02-12,Not Verified,Business
U01781,54,F,Pune,MH,2024-02-04,Verified,Retail
U01782,30,F,Delhi,WB,2021-12-21,Verified,Retail
U01783,22,M,Bengaluru,MH,2021-07-31,Verified,Retail
U01784,52,F,Ahmedabad,RJ,2023-01-29,Verified,Retail
U01785,48,F,Delhi,KA,2023-11-25,Verified,Retail
U01786,36,M,Mumbai,RJ,2022-05-01,Verified,Business
U01787,33,F,Chennai,MP,2020-02-15,Verified,Premium
U01788,61,M,Jaipur,TN,2020-10-11,Verified,Retail
U01789,32,F,Mumbai,GJ,2020-08-31,Verified,Retail
U01790,42,M,Kolkata,TN,2022-06-05,Verified,Retail
U01791,33,F,Pune,DL,2021-04-07,Verified,Retail
U01792,35,M,Bengaluru,DL,2021-05-24,Verified,Premium
U01793,55,F,Kolkata,RJ,2020-05-27,Verified,Premium
U01794,57,M,Jaipur,MP,2024-08-01,Verified,Retail
U01795,19,F,Indore,MP,2021-12-02,Verified,Retail
U01796,45,M,Pune,DL,2023-07-06,Verified,Retail
U01797,53,M,Indore,GJ,2023-09-25,Verified,Business
U01798,60,M,Chennai,MH,2022-10-09,Verified,Premium
U01799,32,F,Chennai,KA,2023-08-14,Verified,Retail
U01800,45,M,Chennai,GJ,2023-02-24,Verified,Retail
U01801,60,M,Hyderabad,MH,2020-03-19,Verified,Retail
U01802,50,F,Mumbai,MP,2020-05-26,Verified,Retail
U01803,21,F,Indore,GJ,2023-11-30,Verified,Retail
U01804,59,F,Pune,DL,2021-11-10,Verified,Premium
U01805,18,F,Hyderabad,TN,2022-03-09,Verified,Retail
U01806,42,M,Delhi,WB,2021-08-09,Verified,Premium
U01807,39,M,Mumbai,KA,2022-12-23,Verified,Retail
U01808,32,M,Bengaluru,TN,2021-04-25,Verified,Retail
U01809,31,F,Delhi,KA,2024-11-07,Verified,Retail
U01810,34,F,Bengaluru,MH,2023-07-12,Verified,Premium
U01811,25,F,Kolkata,RJ,2021-02-12,Verified,Retail
U01812,45,F,Jaipur,RJ,2024-06-07,Verified,Business
U01813,36,F,Bengaluru,TG,2021-06-08,Verified,Retail
U01814,59,F,Jaipur,MH,2022-10-29,Verified,Retail
U01815,46,F,Jaipur,RJ,2020-09-18,Verified,Business
U01816,26,F,Chennai,TG,2020-12-01,Verified,Premium
U01817,22,M,Jaipur,TG,2021-03-21,Verified,Premium
U01818,22,M,Ahmedabad,MP,2020-01-23,Verified,Retail
U01819,58,F,Chennai,MP,2021-01-13,Verified,Retail
U01820,23,M,Kolkata,TN,2022-06-09,Verified,Retail
U01821,48,F,Hyderabad,MH,2021-02-17,Not Verified,Retail
U01822,54,M,Indore,DL,2024-03-15,Verified,Retail
U01823,42,F,Chennai,MH,2021-09-03,Verified,Premium
U01824,52,M,Chennai,MP,2021-07-31,Not Verified,Retail
U01825,47,F,Indore,MP,2024-10-31,Verified,Retail
U01826,51,M,Chennai,RJ,2022-10-30,Verified,Premium
U01827,59,M,Mumbai,TN,2022-02-24,Verified,Premium
U01828,39,F,Mumbai,WB,2020-11-11,Verified,Retail
U01829,19,F,Delhi,MH,2024-04-03,Not Verified,Retail
U01830,28,M,Bengaluru,MP,2023-01-19,Not Verified,Retail
U01831,40,M,Delhi,MP,2020-07-01,Verified,Retail
U01832,27,M,Hyderabad,GJ,2023-08-30,Verified,Retail
U01833,48,M,Kolkata,MP,2024-11-04,Verified,Retail
U01834,31,F,Hyderabad,TN,2023-11-15,Verified,Retail
U01835,56,F,Ahmedabad,TN,2022-03-27,Verified,Retail
U01836,45,F,Ahmedabad,WB,2021-03-31,Verified,Retail
U01837,48,M,Jaipur,DL,2022-09-02,Verified,Retail
U01838,50,F,Chennai,DL,2024-05-22,Verified,Retail
U01839,57,M,Ahmedabad,TG,2023-06-27,Verified,Retail
U01840,55,F,Ahmedabad,MH,2022-05-18,Verified,Retail
U01841,39,F,Ahmedabad,GJ,2023-06-05,Verified,Retail
U01842,25,M,Ahmedabad,WB,2021-08-26,Verified,Retail
U01843,60,F,Ahmedabad,MP,2022-05-13,Verified,Business
U01844,32,M,Indore,RJ,2022-02-22,Verified,Retail
U01845,33,M,Delhi,MH,2024-11-02,Verified,Retail
U01846,45,F,Mumbai,KA,2023-01-04,Verified,Retail
U01847,38,F,Chennai,MH,2020-08-12,Verified,Retail
U01848,61,M,Kolkata,TN,2020-04-20,Verified,Retail
U01849,37,M,Ahmedabad,MP,2021-04-07,Verified,Retail
U01850,23,F,Jaipur,MH,2024-04-11,Verified,Retail
U01851,35,M,Chennai,TN,2022-02-15,Verified,Retail
U01852,61,M,Jaipur,MP,2024-09-14,Verified,Retail
U01853,27,M,Mumbai,WB,2023-08-01,Verified,Retail
U01854,21,M,Pune,MH,2021-11-19,Not Verified,Retail
U01855,27,M,Delhi,GJ,2022-06-22,Verified,Business
U01856,46,F,Hyderabad,MH,2021-05-17,Verified,Business
U01857,43,M,Chennai,TG,2021-07-19,Verified,Retail
U01858,56,F,Kolkata,TN,2023-09-26,Verified,Retail
U01859,41,F,Bengaluru,MH,2022-10-21,Not Verified,Retail
U01860,21,M,Delhi,TG,2020-06-10,Not Verified,Retail
U01861,35,F,Chennai,RJ,2021-10-24,Verified,Retail
U01862,24,M,Hyderabad,WB,2023-02-09,Verified,Retail
U01863,18,F,Hyderabad,DL,2024-09-25,Verified,Retail
U01864,53,F,Pune,RJ,2021-08-13,Not Verified,Retail
U01865,21,F,Pune,KA,2023-05-09,Verified,Premium
U01866,23,F,Chennai,TG,2022-07-06,Verified,Premium
U01867,23,M,Delhi,WB,2023-10-03,Verified,Retail
U01868,64,M,Pune,WB,2023-05-28,Verified,Retail
U01869,23,F,Indore,KA,2020-12-22,Verified,Retail
U01870,20,M,Delhi,DL,2023-03-01,Verified,Retail
U01871,61,M,Indore,MP,2024-01-07,Verified,Premium
U01872,22,F,Delhi,TG,2022-04-09,Verified,Retail
U01873,58,M,Chennai,KA,2023-03-20,Verified,Retail
U01874,41,M,Bengaluru,GJ,2024-01-18,Verified,Retail
U01875,39,M,Delhi,KA,2024-10-30,Verified,Retail
U01876,39,F,Chennai,KA,2024-06-28,Verified,Retail
U01877,32,F,Hyderabad,KA,2022-05-24,Not Verified,Premium
U01878,33,M,Kolkata,KA,2023-10-30,Verified,Retail
U01879,51,M,Delhi,MP,2021-05-30,Verified,Retail
U01880,64,M,Delhi,MH,2020-10-09,Not Verified,Retail
U01881,54,F,Indore,KA,2020-01-24,Verified,Premium
U01882,62,M,Delhi,TN,2024-06-01,Not Verified,Retail
U01883,50,M,Chennai,GJ,2023-01-11,Verified,Retail
U01884,49,F,Ahmedabad,KA,2021-02-12,Verified,Retail
U01885,25,F,Ahmedabad,GJ,2024-07-22,Verified,Premium
U01886,52,M,Ahmedabad,MH,2020-05-08,Verified,Retail
U01887,33,F,Kolkata,TG,2020-10-08,Verified,Retail
U01888,45,M,Kolkata,TN,2024-03-28,Verified,Retail
U01889,27,F,Bengaluru,GJ,2021-07-17,Verified,Retail
U01890,39,M,Kolkata,GJ,2020-12-20,Verified,Retail
U01891,28,F,Ahmedabad,RJ,2021-09-21,Verified,Retail
U01892,50,M,Delhi,MH,2022-10-24,Verified,Retail
U01893,62,M,Indore,GJ,2020-06-18,Verified,Business
U01894,37,F,Bengaluru,MH,2021-07-24,Verified,Business
U01895,30,M,Hyderabad,KA,2024-07-09,Not Verified,Retail
U01896,22,F,Delhi,MH,2023-11-05,Verified,Retail
U01897,60,M,Ahmedabad,MH,2021-01-10,Verified,Retail
U01898,59,F,Delhi,MH,2020-05-01,Verified,Business
U01899,53,F,Bengaluru,TG,2020-08-16,Verified,Premium
U01900,27,M,Chennai,MP,2022-11-05,Not Verified,Premium
U01901,39,M,Mumbai,RJ,2020-08-15,Verified,Retail
U01902,43,M,Indore,KA,2020-05-03,Verified,Retail
U01903,19,F,Indore,MH,2024-03-08,Verified,Retail
U01904,19,M,Jaipur,WB,2020-03-25,Verified,Retail
U01905,41,F,Bengaluru,DL,2021-02-16,Verified,Retail
U01906,46,F,Delhi,WB,2021-12-31,Verified,Retail
U01907,26,F,Indore,MH,2023-02-13,Verified,Retail
U01908,20,M,Indore,TN,2022-05-11,Verified,Premium
U01909,32,M,Indore,RJ,2024-10-05,Verified,Retail
U01910,56,M,Hyderabad,GJ,2021-01-31,Not Verified,Retail
U01911,43,F,Hyderabad,KA,2024-10-01,Verified,Retail
U01912,27,F,Bengaluru,MH,2020-08-02,Verified,Premium
U01913,58,M,Jaipur,MH,2021-06-15,Not Verified,Retail
U01914,37,M,Hyderabad,KA,2022-09-08,Verified,Retail
U01915,39,F,Bengaluru,MP,2021-07-16,Verified,Retail
U01916,32,F,Pune,RJ,2023-10-02,Verified,Retail
U01917,54,F,Mumbai,RJ,2024-03-02,Verified,Retail
U01918,19,M,Pune,KA,2020-05-27,Not Verified,Retail
U01919,33,F,Mumbai,KA,2020-10-02,Verified,Retail
U01920,34,F,Pune,KA,2023-08-11,Verified,Retail
U01921,52,M,Chennai,DL,2021-04-12,Verified,Business
U01922,38,F,Jaipur,MH,2024-01-22,Verified,Premium
U01923,37,F,Mumbai,WB,2022-03-15,Verified,Premium
U01924,31,F,Delhi,MH,2020-04-12,Not Verified,Retail
U01925,29,F,Indore,MH,2020-02-27,Verified,Retail
U01926,49,M,Hyderabad,DL,2020-09-21,Verified,Retail
U01927,46,M,Jaipur,KA,2021-01-27,Not Verified,Retail
U01928,27,F,Delhi,MH,2024-03-15,Verified,Retail
U01929,64,M,Chennai,WB,2023-05-23,Verified,Premium
U01930,26,M,Hyderabad,MP,2024-04-20,Verified,Retail
U01931,23,M,Ahmedabad,MH,2024-01-31,Verified,Retail
U01932,34,F,Hyderabad,GJ,2022-06-24,Verified,Retail
U01933,57,F,Mumbai,DL,2020-10-15,Verified,Premium
U01934,61,M,Chennai,MP,2023-05-04,Not Verified,Business
U01935,38,M,Indore,DL,2023-02-16,Verified,Retail
U01936,36,F,Chennai,TN,2024-08-01,Not Verified,Premium
U01937,30,M,Hyderabad,GJ,2020-05-12,Verified,Premium
U01938,59,M,Ahmedabad,MH,2023-04-05,Verified,Premium
U01939,58,M,Mumbai,MH,2020-03-19,Not Verified,Retail
U01940,40,M,Hyderabad,RJ,2020-07-04,Verified,Retail
U01941,25,M,Mumbai,KA,2021-04-02,Verified,Retail
U01942,21,F,Pune,RJ,2022-07-13,Verified,Retail
U01943,44,M,Bengaluru,RJ,2023-01-06,Verified,Business
U01944,64,F,Mumbai,TN,2024-05-19,Verified,Retail
U01945,48,F,Jaipur,MH,2023-06-23,Verified,Premium
U01946,32,F,Ahmedabad,KA,2022-06-22,Verified,Retail
U01947,24,F,Jaipur,TN,2024-06-22,Verified,Business
U01948,29,M,Delhi,WB,2022-12-05,Verified,Premium
U01949,19,F,Kolkata,MP,2024-08-18,Verified,Premium
U01950,37,F,Mumbai,TN,2021-06-11,Verified,Retail
U01951,32,F,Delhi,DL,2024-05-18,Verified,Retail
U01952,18,M,Hyderabad,RJ,2020-01-30,Not Verified,Premium
U01953,55,M,Ahmedabad,MH,2020-11-08,Not Verified,Retail
U01954,34,M,Kolkata,TN,2024-11-10,Verified,Retail
U01955,38,M,Indore,DL,2022-04-10,Verified,Retail
U01956,54,M,Ahmedabad,KA,2020-04-27,Verified,Retail
U01957,31,M,Chennai,TN,2020-10-07,Verified,Retail
U01958,56,F,Hyderabad,GJ,2020-09-26,Verified,Business
U01959,46,F,Bengaluru,RJ,2020-09-08,Not Verified,Retail
U01960,62,M,Hyderabad,DL,2022-12-27,Not Verified,Retail
U01961,28,F,Jaipur,WB,2022-06-26,Verified,Retail
U01962,56,M,Chennai,MH,2021-04-24,Verified,Retail
U01963,59,F,Kolkata,DL,2024-10-29,Not Verified,Retail
U01964,58,F,Jaipur,WB,2023-12-29,Verified,Premium
U01965,58,M,Kolkata,TG,2024-02-25,Verified,Retail
U01966,37,F,Pune,DL,2022-06-10,Verified,Premium
U01967,30,M,Bengaluru,TG,2020-12-18,Verified,Retail
U01968,53,F,Ahmedabad,MH,2024-08-10,Verified,Retail
U01969,21,F,Ahmedabad,GJ,2023-08-30,Not Verified,Business
U01970,48,F,Indore,MH,2020-05-01,Verified,Retail
U01971,39,F,Bengaluru,GJ,2024-04-03,Verified,Retail
U01972,26,M,Indore,MH,2022-11-18,Verified,Premium
U01973,38,F,Pune,TN,2022-06-22,Verified,Premium
U01974,23,M,Bengaluru,MH,2022-12-18,Verified,Retail
U01975,46,M,Bengaluru,RJ,2021-10-18,Not Verified,Retail
U01976,39,F,Mumbai,DL,2020-10-29,Not Verified,Retail
U01977,37,M,Bengaluru,WB,2023-08-03,Verified,Premium
U01978,33,M,Hyderabad,KA,2023-11-17,Verified,Business
U01979,31,M,Jaipur,KA,2023-07-22,Verified,Retail
U01980,44,M,Hyderabad,GJ,2023-09-19,Verified,Retail
U01981,45,F,Hyderabad,KA,2021-12-13,Verified,Retail
U01982,18,M,Chennai,MH,2021-09-24,Verified,Premium
U01983,57,F,Kolkata,RJ,2022-05-25,Verified,Retail
U01984,40,M,Bengaluru,KA,2022-12-05,Verified,Retail
U01985,24,M,Hyderabad,DL,2022-11-11,Verified,Premium
U01986,61,F,Ahmedabad,MH,2021-03-10,Verified,Retail
U01987,41,F,Chennai,TN,2020-06-20,Verified,Retail
U01988,34,F,Hyderabad,MH,2024-09-25,Verified,Retail
U01989,28,M,Mumbai,MP,2024-06-17,Not Verified,Retail
U01990,45,M,Kolkata,TN,2021-04-03,Verified,Retail
U01991,31,M,Hyderabad,WB,2021-07-14,Verified,Retail
U01992,33,F,Ahmedabad,GJ,2024-08-13,Verified,Retail
U01993,52,F,Hyderabad,RJ,2023-01-21,Not Verified,Retail
U01994,64,M,Jaipur,TG,2021-04-03,Verified,Premium
U01995,37,F,Kolkata,GJ,2022-06-19,Verified,Retail
U01996,63,F,Chennai,MH,2023-12-22,Verified,Retail
U01997,62,M,Kolkata,GJ,2022-02-10,Verified,Premium
U01998,63,M,Chennai,DL,2024-04-23,Verified,Retail
U01999,40,M,Delhi,WB,2023-04-14,Verified,Retail
U02000,46,F,Pune,TN,2021-04-20,Verified,Retail
